"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","PLN","Zloty","0","Units",,,1.912002,,
"POL","Poland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","PLN","Zloty","0","Units",,,2.025104,,
"POL","Poland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","PLN","Zloty","0","Units",,,2.046568,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","CLP","Chilean Peso","0","Units",,,0.01,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","CLP","Chilean Peso","0","Units",,,0.03,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","CLP","Chilean Peso","0","Units",,,0.05,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","CLP","Chilean Peso","0","Units",,,0.75,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","CLP","Chilean Peso","0","Units",,,2,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","CLP","Chilean Peso","0","Units",,,8.5,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","CLP","Chilean Peso","0","Units",,,17.42,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","CLP","Chilean Peso","0","Units",,,27.96,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","CLP","Chilean Peso","0","Units",,,33.95,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","CLP","Chilean Peso","0","Units",,,39,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","CLP","Chilean Peso","0","Units",,,39,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","CLP","Chilean Peso","0","Units",,,39,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","CLP","Chilean Peso","0","Units",,,58.47,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","CLP","Chilean Peso","0","Units",,,72.81,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","CLP","Chilean Peso","0","Units",,,89.02,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","CLP","Chilean Peso","0","Units",,,183.66,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","CLP","Chilean Peso","0","Units",,,205,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","CLP","Chilean Peso","0","Units",,,238.11,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","CLP","Chilean Peso","0","Units",,,247.49,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","CLP","Chilean Peso","0","Units",,,296.58,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","CLP","Chilean Peso","0","Units",,,336.86,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","CLP","Chilean Peso","0","Units",,,374.87,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","CLP","Chilean Peso","0","Units",,,382.33,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","CLP","Chilean Peso","0","Units",,,431.04,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","CLP","Chilean Peso","0","Units",,,404.09,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","CLP","Chilean Peso","0","Units",,,407.13,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","CLP","Chilean Peso","0","Units",,,424.97,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","CLP","Chilean Peso","0","Units",,,439.81,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","CLP","Chilean Peso","0","Units",,,473.77,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","CLP","Chilean Peso","0","Units",,,530.07,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","CLP","Chilean Peso","0","Units",,,572.68,,
"CHL","Chile","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","CLP","Chilean Peso","0","Units",,,656.2,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,0.884009,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,0.896535,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,0.919627,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.923812,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.955801,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,1.010818,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,1.037124,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,1.044925,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,1.025385,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.975713,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.973015,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.964268,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.973768,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,0.997269,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.017598,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.023966,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,1.006329,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.993686,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.962363,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.952713,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.936921,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.935041,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.93278,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.93686,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.936125,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.934561,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.932504,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.930964,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.944641,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.937862,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.870288,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.87084,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1970","1970","ZAR","Rand","0","Units",,,0.522155,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1971","1971","ZAR","Rand","0","Units",,,0.536015,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1972","1972","ZAR","Rand","0","Units",,,0.555185,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1973","1973","ZAR","Rand","0","Units",,,0.573339,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1974","1974","ZAR","Rand","0","Units",,,0.580305,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1975","1975","ZAR","Rand","0","Units",,,0.623328,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1976","1976","ZAR","Rand","0","Units",,,0.657785,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1977","1977","ZAR","Rand","0","Units",,,0.690368,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1978","1978","ZAR","Rand","0","Units",,,0.708445,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1979","1979","ZAR","Rand","0","Units",,,0.737271,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1980","1980","ZAR","Rand","0","Units",,,0.772603,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1981","1981","ZAR","Rand","0","Units",,,0.819172,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1982","1982","ZAR","Rand","0","Units",,,0.891569,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1983","1983","ZAR","Rand","0","Units",,,0.966123,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1984","1984","ZAR","Rand","0","Units",,,1.033595,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1985","1985","ZAR","Rand","0","Units",,,1.172233,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1986","1986","ZAR","Rand","0","Units",,,1.36318,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1987","1987","ZAR","Rand","0","Units",,,1.522099,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1988","1988","ZAR","Rand","0","Units",,,1.689732,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1989","1989","ZAR","Rand","0","Units",,,1.865399,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1990","1990","ZAR","Rand","0","Units",,,2.097876,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1991","1991","ZAR","Rand","0","Units",,,2.321276,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1992","1992","ZAR","Rand","0","Units",,,2.565637,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1993","1993","ZAR","Rand","0","Units",,,2.734247,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1994","1994","ZAR","Rand","0","Units",,,2.902955,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","ZAR","Rand","0","Units",,,3.06885,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","ZAR","Rand","0","Units",,,3.200717,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","ZAR","Rand","0","Units",,,3.396508,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","ZAR","Rand","0","Units",,,3.574717,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","ZAR","Rand","0","Units",,,3.679434,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","ZAR","Rand","0","Units",,,3.749269,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","ZAR","Rand","0","Units",,,3.854125,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1970","1970","GBP","Pound Sterling","0","Units",,,0.269731,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1971","1971","GBP","Pound Sterling","0","Units",,,0.277218,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1972","1972","GBP","Pound Sterling","0","Units",,,0.284833,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1973","1973","GBP","Pound Sterling","0","Units",,,0.292758,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1974","1974","GBP","Pound Sterling","0","Units",,,0.309036,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1975","1975","GBP","Pound Sterling","0","Units",,,0.355727,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1976","1976","GBP","Pound Sterling","0","Units",,,0.38813,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","GBP","Pound Sterling","0","Units",,,0.415527,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","GBP","Pound Sterling","0","Units",,,0.4327,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","GBP","Pound Sterling","0","Units",,,0.455754,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","GBP","Pound Sterling","0","Units",,,0.500358,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","GBP","Pound Sterling","0","Units",,,0.509989,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","GBP","Pound Sterling","0","Units",,,0.515948,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","GBP","Pound Sterling","0","Units",,,0.521936,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","GBP","Pound Sterling","0","Units",,,0.529101,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","GBP","Pound Sterling","0","Units",,,0.54115,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","GBP","Pound Sterling","0","Units",,,0.553464,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","GBP","Pound Sterling","0","Units",,,0.569493,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","GBP","Pound Sterling","0","Units",,,0.583827,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","GBP","Pound Sterling","0","Units",,,0.606386,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","GBP","Pound Sterling","0","Units",,,0.630602,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","GBP","Pound Sterling","0","Units",,,0.649129,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","GBP","Pound Sterling","0","Units",,,0.655742,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","GBP","Pound Sterling","0","Units",,,0.658066,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","GBP","Pound Sterling","0","Units",,,0.653286,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","GBP","Pound Sterling","0","Units",,,0.713383,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","GBP","Pound Sterling","0","Units",,,0.713109,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","GBP","Pound Sterling","0","Units",,,0.708803,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","GBP","Pound Sterling","0","Units",,,0.720718,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","GBP","Pound Sterling","0","Units",,,0.725819,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","GBP","Pound Sterling","0","Units",,,0.704522,,
"GBR","United Kingdom","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","GBP","Pound Sterling","0","Units",,,0.694477,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,1.865193,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,1.671158,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,1.636901,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,1.382022,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,1.231958,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,1.340761,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,1.207927,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,1.076269,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.934642,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.885302,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,1.001621,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,1.152861,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,1.215085,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,1.392657,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.609547,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.258443,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,0.992315,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.808608,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.910253,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.868071,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.76387,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.775118,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.825225,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.882643,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.791889,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.732937,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.794957,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.916286,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.855391,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.995421,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.074691,,
"DEU","Germany","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.134687,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","INR","Indian Rupee","0","Units",,,7.5,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","INR","Indian Rupee","0","Units",,,7.491935,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","INR","Indian Rupee","0","Units",,,7.594468,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","INR","Indian Rupee","0","Units",,,7.742039,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","INR","Indian Rupee","0","Units",,,8.101603,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","INR","Indian Rupee","0","Units",,,8.375892,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","INR","Indian Rupee","0","Units",,,8.960413,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","INR","Indian Rupee","0","Units",,,8.738576,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","INR","Indian Rupee","0","Units",,,8.19284,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","INR","Indian Rupee","0","Units",,,8.125791,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","INR","Indian Rupee","0","Units",,,7.862945,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","INR","Indian Rupee","0","Units",,,8.658523,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","INR","Indian Rupee","0","Units",,,9.455132,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","INR","Indian Rupee","0","Units",,,10.098898,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","INR","Indian Rupee","0","Units",,,11.362583,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","INR","Indian Rupee","0","Units",,,12.36875,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","INR","Indian Rupee","0","Units",,,12.610833,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","INR","Indian Rupee","0","Units",,,12.9615,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","INR","Indian Rupee","0","Units",,,13.917083,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","INR","Indian Rupee","0","Units",,,16.2255,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","INR","Indian Rupee","0","Units",,,17.5035,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","INR","Indian Rupee","0","Units",,,22.742433,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","INR","Indian Rupee","0","Units",,,25.918083,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","INR","Indian Rupee","0","Units",,,30.493292,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","INR","Indian Rupee","0","Units",,,31.373742,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","INR","Indian Rupee","0","Units",,,32.427077,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","INR","Indian Rupee","0","Units",,,35.433173,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","INR","Indian Rupee","0","Units",,,36.313286,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","INR","Indian Rupee","0","Units",,,41.259365,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","INR","Indian Rupee","0","Units",,,43.055428,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","INR","Indian Rupee","0","Units",,,44.941605,,
"IND","India","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","INR","Indian Rupee","0","Units",,,47.186414,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,0.686037,,
